Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),Date UTC /Day,Average Temperature(Celcius) /Day,Minimum Temperature(Celcius) /Day,Maximum Temperature(Celcius) /Day,Daily Precipitation(mm) /Day,Maximum Snowfall(mm) /Day,Wind Direction(Degrees) /Day,Wind Speed(km/h) /Day,Peak Wind Gust(km/h) /Day,Atmospheric Pressure(hPa) /Day,Sunshine Duration(m) /Day
UA,7/5/2022,1503,N66828,ORD,23:59,0:38,114,119,39,0:33,5,0,34,5,0,0,2022-07-05,27.4,20.6,34.4,13.2,0.0,300.0,15.1,,1010.9,
UA,7/5/2022,2615,N821UA,IAD,23:35,23:42,73,65,7,23:36,6,0,0,0,0,0,2022-07-05,24.9,18.9,31.7,4.6,0.0,198.0,12.2,,1015.5,
UA,7/6/2017,1500,N437UA,ORD,16:42,16:50,110,122,8,16:45,5,0,0,0,0,0,2017-07-06,27.1,20.6,33.9,0.0,0.0,,11.5,,1014.3,
UA,7/6/2019,607,N18243,ORD,20:58,21:05,118,121,7,21:00,5,0,0,0,0,0,2019-07-06,25.4,19.4,28.3,0.0,0.0,29.0,20.2,,1015.4,
UA,7/6/2021,1240,N413UA,ORD,20:49,20:39,109,96,-10,20:35,4,0,0,0,0,0,2021-07-06,28.6,25.0,32.8,0.0,0.0,239.0,16.2,,1015.1,
UA,7/6/2022,288,N427UA,ORD,16:53,16:34,115,98,-19,16:27,7,0,0,0,0,0,2022-07-06,23.3,20.0,26.7,8.9,0.0,39.0,16.9,,1014.0,
UA,7/6/2022,604,N811UA,DEN,15:04,19:04,199,228,240,18:53,11,0,0,240,0,0,2022-07-06,22.8,15.6,30.0,0.3,0.0,31.0,12.2,,1013.4,
UA,7/6/2022,1503,N69829,ORD,23:59,23:56,114,114,-3,23:42,14,0,0,0,0,0,2022-07-06,23.3,20.0,26.7,8.9,0.0,39.0,16.9,,1014.0,
UA,7/6/2022,2615,N815UA,IAD,23:35,23:30,73,72,-5,23:26,4,0,0,0,0,0,2022-07-06,27.9,21.1,33.9,0.0,0.0,312.0,7.6,,1012.0,
UA,7/7/2017,1500,N487UA,ORD,16:42,17:02,110,91,20,16:58,4,0,0,0,0,20,2017-07-07,27.2,17.2,31.7,0.0,0.0,349.0,13.7,,,
UA,7/7/2019,607,N18220,ORD,20:58,20:55,118,121,-3,20:50,5,0,0,0,0,0,2019-07-07,21.2,17.8,25.0,0.0,0.0,26.0,22.3,,1016.8,
UA,7/7/2019,2341,N17719,ORD,14:48,14:32,108,99,-16,14:26,6,0,0,0,0,0,2019-07-07,21.2,17.8,25.0,0.0,0.0,26.0,22.3,,1016.8,
UA,7/7/2021,1240,N69819,ORD,20:49,21:23,109,108,34,21:20,3,15,0,0,0,19,2021-07-07,26.9,19.4,31.7,0.0,0.0,249.0,14.0,,1012.1,
UA,7/7/2022,288,N819UA,ORD,16:53,16:38,115,100,-15,16:33,5,0,0,0,0,0,2022-07-07,24.1,20.0,30.0,0.0,0.0,80.0,11.2,,1015.5,
UA,7/7/2022,604,N895UA,DEN,15:04,15:01,199,196,-3,14:55,6,0,0,0,0,0,2022-07-07,20.8,15.0,32.8,8.1,0.0,200.0,13.0,,1014.5,
UA,7/7/2022,1503,N77430,ORD,23:59,23:40,114,98,-19,23:30,10,0,0,0,0,0,2022-07-07,24.1,20.0,30.0,0.0,0.0,80.0,11.2,,1015.5,
UA,7/7/2022,2615,N826UA,IAD,23:35,23:27,73,67,-8,23:23,4,0,0,0,0,0,2022-07-07,25.5,21.1,28.3,0.5,0.0,36.0,10.1,,1014.0,
UA,7/8/2017,1500,N465UA,ORD,16:42,16:28,110,98,-14,16:23,5,0,0,0,0,0,2017-07-08,21.4,16.7,26.7,0.0,0.0,,10.8,,1015.9,
UA,7/8/2018,1409,N24736,ORD,8:52,8:39,112,104,-13,8:35,4,0,0,0,0,0,2018-07-08,23.8,17.2,31.1,0.0,0.0,,6.8,,1023.8,
UA,7/8/2019,607,N14240,ORD,20:58,22:31,118,106,93,22:26,5,0,0,0,0,93,2019-07-08,21.6,15.6,28.3,0.0,0.0,25.0,10.8,,1017.3,
UA,7/8/2019,2341,N17730,ORD,14:48,15:06,108,105,18,15:02,4,18,0,0,0,0,2019-07-08,21.6,15.6,28.3,0.0,0.0,25.0,10.8,,1017.3,
UA,7/8/2021,1240,N38424,ORD,20:49,21:02,109,106,13,20:56,6,0,0,0,0,0,2021-07-08,19.3,16.1,20.0,0.0,0.0,11.0,12.6,,1013.0,
UA,7/8/2022,288,N837UA,ORD,16:53,16:35,115,100,-18,16:30,5,0,0,0,0,0,2022-07-08,23.9,19.4,25.0,0.0,0.0,49.0,18.4,,1016.1,
UA,7/8/2022,604,N894UA,DEN,15:04,14:51,199,186,-13,14:45,6,0,0,0,0,0,2022-07-08,22.8,14.4,35.6,0.0,0.0,152.0,15.5,,1017.2,
UA,7/8/2022,1503,N37474,ORD,23:59,23:48,114,108,-11,23:35,13,0,0,0,0,0,2022-07-08,23.9,19.4,25.0,0.0,0.0,49.0,18.4,,1016.1,
UA,7/8/2022,2615,N834UA,IAD,23:35,23:26,73,67,-9,23:21,5,0,0,0,0,0,2022-07-08,24.9,20.6,30.6,25.4,0.0,153.0,5.8,,1015.7,
UA,7/9/2017,1500,N816UA,ORD,16:42,16:52,110,101,10,16:48,4,0,0,0,0,0,2017-07-09,23.0,17.2,30.0,0.0,0.0,212.0,13.3,,1015.3,
UA,7/9/2019,607,N14237,ORD,20:58,21:08,118,109,10,21:03,5,0,0,0,0,0,2019-07-09,23.4,16.1,31.1,0.0,0.0,127.0,11.5,,1015.3,
UA,7/9/2019,2341,N23707,ORD,14:48,14:38,108,109,-10,14:20,18,0,0,0,0,0,2019-07-09,23.4,16.1,31.1,0.0,0.0,127.0,11.5,,1015.3,
UA,7/9/2021,1240,N826UA,ORD,20:49,20:35,109,97,-14,20:32,3,0,0,0,0,0,2021-07-09,19.1,15.0,24.4,0.0,0.0,30.0,12.2,,1017.3,
UA,7/9/2022,535,N75436,ORD,0:15,0:17,114,105,2,0:11,6,0,0,0,0,0,2022-07-09,21.7,17.2,24.4,0.0,0.0,40.0,18.4,,1020.8,
UA,7/9/2022,604,N894UA,DEN,15:04,15:05,199,201,1,15:01,4,0,0,0,0,0,2022-07-09,28.3,18.9,37.8,0.0,0.0,164.0,19.1,,1015.5,
