Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),Date UTC /Day,Average Temperature(Celcius) /Day,Minimum Temperature(Celcius) /Day,Maximum Temperature(Celcius) /Day,Daily Precipitation(mm) /Day,Maximum Snowfall(mm) /Day,Wind Direction(Degrees) /Day,Wind Speed(km/h) /Day,Peak Wind Gust(km/h) /Day,Atmospheric Pressure(hPa) /Day,Sunshine Duration(m) /Day
UA,3/25/2022,1874,N423UA,IAD,23:19,23:32,69,68,13,23:26,6,0,0,0,0,0,2022-03-25,11.6,5.0,17.2,0.0,0.0,320.0,12.6,,1005.6,
UA,3/26/2019,607,N853UA,ORD,21:50,21:37,110,102,-13,21:32,5,0,0,0,0,0,2019-03-26,1.6,-4.9,8.9,0.0,0.0,79.0,7.9,,1030.6,
UA,3/26/2020,1643,,ORD,20:52,0:00,112,0,0,0:00,0,0,0,0,0,0,2020-03-26,9.1,3.3,11.1,0.0,0.0,30.0,17.3,,1010.2,
UA,3/26/2022,1094,N876UA,ORD,20:58,20:49,109,103,-9,20:45,4,0,0,0,0,0,2022-03-26,0.7,-3.2,1.7,0.0,0.0,310.0,23.4,,1011.4,
UA,3/26/2022,1200,N449UA,DEN,15:02,15:03,197,202,1,14:58,5,0,0,0,0,0,2022-03-26,12.8,0.6,25.6,0.0,0.0,258.0,18.4,,1011.1,
UA,3/26/2022,1874,N871UA,IAD,23:19,23:30,69,72,11,23:24,6,0,0,0,0,0,2022-03-26,8.9,3.3,10.6,0.0,0.0,286.0,16.9,,1002.9,
UA,3/27/2019,607,N13718,ORD,21:50,21:39,110,94,-11,21:33,6,0,0,0,0,0,2019-03-27,5.4,-1.6,15.0,0.3,0.0,185.0,19.4,,1024.4,
UA,3/27/2020,1643,,ORD,20:52,0:00,112,0,0,0:00,0,0,0,0,0,0,2020-03-27,5.4,2.8,10.0,8.4,0.0,48.0,16.6,,1011.7,
UA,3/27/2022,1041,N845UA,DEN,15:11,15:07,202,195,-4,15:02,5,0,0,0,0,0,2022-03-27,10.1,0.6,22.8,0.0,0.0,325.0,13.3,,1010.3,
UA,3/27/2022,1185,N895UA,ORD,22:19,22:03,113,106,-16,21:58,5,0,0,0,0,0,2022-03-27,-1.7,-5.5,2.2,0.0,0.0,325.0,14.4,,1021.4,
UA,3/27/2022,2027,N822UA,IAD,23:37,23:34,70,75,-3,23:28,6,0,0,0,0,0,2022-03-27,4.4,-0.5,6.1,0.0,0.0,304.0,29.2,,1010.0,
UA,3/28/2019,607,N25705,ORD,21:50,21:23,110,90,-27,21:18,5,0,0,0,0,0,2019-03-28,11.8,6.7,18.3,0.0,0.0,203.0,19.4,,1016.7,
UA,3/28/2020,561,N64844,ORD,0:28,23:46,111,83,-42,23:42,4,0,0,0,0,0,2020-03-28,9.3,6.7,19.4,37.6,0.0,80.0,14.8,,1004.2,
UA,3/28/2022,1041,N466UA,DEN,15:06,15:01,198,196,-5,14:55,6,0,0,0,0,0,2022-03-28,14.9,4.4,26.7,0.0,0.0,244.0,13.7,,1002.9,
UA,3/28/2022,1185,N882UA,ORD,21:59,21:43,113,103,-16,21:37,6,0,0,0,0,0,2022-03-28,-1.9,-5.5,1.7,0.0,0.0,30.0,14.8,,1025.7,
UA,3/28/2022,2027,N875UA,IAD,23:37,23:34,70,72,-3,23:29,5,0,0,0,0,0,2022-03-28,0.8,-3.2,4.4,0.0,0.0,315.0,28.4,,1017.3,
UA,3/29/2019,607,N39728,ORD,21:50,21:25,110,92,-25,21:22,3,0,0,0,0,0,2019-03-29,8.2,2.8,13.9,8.1,0.0,40.0,13.7,,1017.1,
UA,3/29/2020,2039,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0,2020-03-29,10.8,6.7,17.2,0.0,0.0,239.0,33.5,,1002.2,
UA,3/29/2022,1041,N466UA,DEN,15:06,15:25,198,216,19,15:22,3,0,0,19,0,0,2022-03-29,10.6,-1.0,12.8,4.3,0.0,347.0,23.4,,997.2,
UA,3/29/2022,1185,N872UA,ORD,21:59,0:49,113,96,170,0:44,5,0,0,0,0,170,2022-03-29,0.8,-1.6,6.7,0.0,0.0,110.0,24.1,,1019.9,
UA,3/29/2022,2027,N873UA,IAD,23:37,23:25,70,65,-12,23:22,3,0,0,0,0,0,2022-03-29,0.1,-5.5,8.3,0.0,0.0,321.0,15.1,,1024.5,
UA,3/30/2019,607,N454UA,ORD,21:50,21:51,110,89,1,21:47,4,0,0,0,0,0,2019-03-30,4.3,-1.6,7.2,1.8,0.0,2.0,20.9,,1013.2,
UA,3/30/2020,2039,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0,2020-03-30,7.4,3.9,10.6,0.0,0.0,309.0,16.9,,1018.7,
UA,3/30/2022,1041,N407UA,DEN,15:06,14:58,198,194,-8,14:44,14,0,0,0,0,0,2022-03-30,0.7,-4.9,8.9,0.0,0.0,33.0,14.8,,1009.3,
UA,3/30/2022,1185,N893UA,ORD,21:59,21:53,113,105,-6,21:48,5,0,0,0,0,0,2022-03-30,10.0,6.7,15.6,28.7,0.0,175.0,18.7,,996.4,
UA,3/30/2022,2027,N809UA,IAD,23:37,23:23,70,68,-14,23:18,5,0,0,0,0,0,2022-03-30,5.6,-2.7,16.1,0.5,0.0,129.0,10.8,,1019.8,
UA,3/31/2019,607,N38727,ORD,20:55,20:34,110,97,-21,20:29,5,0,0,0,0,0,2019-03-31,-0.7,-4.9,4.4,0.0,0.0,328.0,18.4,,1025.5,
UA,3/31/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0,2020-03-31,4.3,2.8,6.1,0.0,0.0,22.0,20.2,,1018.1,
UA,3/31/2021,1224,N39423,ORD,21:36,21:14,116,95,-22,21:09,5,0,0,0,0,0,2021-03-31,5.6,0.0,6.7,0.0,0.0,293.0,22.7,,1021.3,
UA,3/31/2022,1041,N493UA,DEN,15:06,14:55,198,195,-11,14:49,6,0,0,0,0,0,2022-03-31,5.5,-3.2,16.7,0.0,0.0,191.0,14.8,,1006.9,
UA,3/31/2022,1185,N854UA,ORD,21:59,22:35,113,95,36,22:31,4,13,0,0,0,23,2022-03-31,6.7,0.6,8.9,12.4,0.0,290.0,16.2,,996.2,
UA,3/31/2022,2027,N845UA,IAD,23:37,1:03,70,59,86,0:58,5,0,0,0,0,86,2022-03-31,17.6,12.8,25.0,10.4,0.0,180.0,24.5,,1002.8,
UA,4/1/2019,607,N17752,ORD,21:02,21:00,110,110,-2,20:55,5,0,0,0,0,0,2019-04-01,1.7,-3.2,9.4,0.0,0.0,193.0,20.5,,1024.2,
UA,4/1/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0,2020-04-01,5.9,3.3,11.7,0.0,0.0,23.0,11.2,,1018.6,
UA,4/1/2021,1224,N69835,ORD,21:36,23:11,116,0,0,23:04,7,0,0,0,0,0,2021-04-01,0.8,-4.3,4.4,0.0,0.0,15.0,18.7,,1032.1,
UA,4/1/2022,1041,N448UA,DEN,15:06,15:09,198,201,3,15:05,4,0,0,0,0,0,2022-04-01,8.5,0.6,13.3,0.0,0.0,37.0,16.9,,1008.5,
UA,4/1/2022,1185,N467UA,ORD,21:59,22:46,113,101,47,22:41,5,0,0,0,0,47,2022-04-01,2.6,-0.5,7.8,0.0,0.0,318.0,14.4,,1015.9,
UA,4/1/2022,2027,N844UA,IAD,23:37,1:02,70,70,85,0:56,6,50,0,0,0,35,2022-04-01,12.7,6.7,16.1,1.0,0.0,304.0,24.1,,1007.9,
UA,4/2/2019,607,N459UA,ORD,21:02,20:42,110,98,-20,20:38,4,0,0,0,0,0,2019-04-02,7.1,3.9,12.8,0.0,0.0,228.0,22.7,,1016.0,
UA,4/2/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0,2020-04-02,7.7,1.1,16.1,0.0,0.0,84.0,7.9,,1020.7,
UA,4/2/2021,1224,N897UA,ORD,21:46,21:29,116,101,-17,21:25,4,0,0,0,0,0,2021-04-02,2.2,-3.2,10.6,0.0,0.0,205.0,14.0,,1031.5,
UA,4/2/2022,1041,N897UA,DEN,15:11,14:54,202,192,-17,14:49,5,0,0,0,0,0,2022-04-02,6.9,-1.0,20.6,0.0,0.0,178.0,12.2,,1012.8,
UA,4/2/2022,2027,N830UA,IAD,23:37,23:29,70,63,-8,23:24,5,0,0,0,0,0,2022-04-02,7.7,1.1,14.4,0.0,0.0,265.0,9.4,,1018.4,
UA,4/3/2019,607,N15751,ORD,21:02,20:52,110,105,-10,20:47,5,0,0,0,0,0,2019-04-03,7.5,2.8,14.4,0.0,0.0,251.0,15.1,,1023.1,
UA,4/3/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0,2020-04-03,12.7,7.8,21.1,0.0,0.0,114.0,10.4,,1017.1,
UA,4/3/2021,1224,N427UA,ORD,18:33,18:13,113,100,-20,18:08,5,0,0,0,0,0,2021-04-03,10.7,4.4,21.7,0.0,0.0,228.0,20.9,,1020.7,
UA,4/3/2022,1041,N436UA,DEN,15:11,15:16,202,190,5,15:09,7,0,0,0,0,0,2022-04-03,9.1,1.7,11.1,0.0,0.0,95.0,13.0,,1012.3,
UA,4/3/2022,1185,N844UA,ORD,22:04,22:47,113,98,43,22:42,5,43,0,0,0,0,2022-04-03,4.4,0.6,10.0,4.3,0.0,41.0,8.3,,1016.7,
UA,4/3/2022,2027,N479UA,IAD,23:37,23:38,70,71,1,23:30,8,0,0,0,0,0,2022-04-03,9.8,4.4,15.6,0.0,0.0,310.0,17.3,,1011.5,
UA,4/4/2019,607,N39728,ORD,21:02,21:03,110,114,1,20:59,4,0,0,0,0,0,2019-04-04,7.8,3.9,8.3,6.4,0.0,72.0,15.8,,1026.1,
UA,4/4/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0,2020-04-04,8.7,2.8,11.1,1.5,0.0,354.0,12.2,,1019.0,
UA,4/4/2021,1224,N896UA,ORD,21:46,22:00,116,95,14,21:55,5,0,0,0,0,0,2021-04-04,15.4,6.1,24.4,0.0,0.0,190.0,9.4,,1019.0,
UA,4/4/2022,1041,N837UA,DEN,15:06,14:54,198,192,-12,14:49,5,0,0,0,0,0,2022-04-04,8.8,0.0,19.4,0.0,0.0,206.0,14.4,,1004.6,
UA,4/4/2022,1185,N832UA,ORD,21:59,21:29,113,89,-30,21:24,5,0,0,0,0,0,2022-04-04,6.7,4.4,11.1,2.3,0.0,225.0,15.1,,1010.8,
UA,4/4/2022,2027,N850UA,IAD,23:37,23:41,70,85,4,23:36,5,0,0,0,0,0,2022-04-04,7.1,-1.0,13.3,0.0,0.0,352.0,6.1,,1017.6,
UA,4/5/2019,607,N24702,ORD,21:02,23:28,110,95,146,23:24,4,0,0,5,0,141,2019-04-05,6.4,3.9,13.9,0.0,0.0,87.0,5.8,,1019.3,
UA,4/5/2020,1453,N33714,ORD,20:48,20:36,108,105,-12,20:32,4,0,0,0,0,0,2020-04-05,5.6,1.7,11.1,0.0,0.0,39.0,13.7,,1022.0,
UA,4/5/2021,1224,N38443,ORD,21:36,21:18,116,101,-18,21:13,5,0,0,0,0,0,2021-04-05,19.4,15.6,24.4,0.0,0.0,207.0,18.7,,1012.5,
UA,4/5/2022,1041,N815UA,DEN,15:06,14:38,198,178,-28,14:33,5,0,0,0,0,0,2022-04-05,12.1,0.6,16.1,0.0,0.0,315.0,32.0,,998.2,
UA,4/5/2022,1185,N848UA,ORD,21:59,22:17,113,94,18,22:12,5,0,0,0,0,18,2022-04-05,7.5,3.3,11.7,1.3,0.0,92.0,15.1,,1006.7,
UA,4/5/2022,2027,N813UA,IAD,23:37,8:11,70,84,514,8:07,4,58,0,14,0,442,2022-04-05,9.6,6.7,12.2,21.3,0.0,84.0,8.6,,1013.8,
UA,4/6/2019,607,N486UA,ORD,21:02,20:57,110,109,-5,20:49,8,0,0,0,0,0,2019-04-06,10.9,3.9,18.9,0.0,0.0,128.0,7.9,,1019.5,
UA,4/6/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0,2020-04-06,8.5,1.7,17.8,0.3,0.0,96.0,9.4,,1017.2,
UA,4/6/2021,790,N424UA,ORD,21:36,21:35,116,91,-1,21:31,4,0,0,0,0,0,2021-04-06,20.9,15.0,27.2,0.0,0.0,208.0,17.3,,1010.4,
UA,4/6/2022,1041,N818UA,DEN,15:06,15:07,198,182,1,15:03,4,0,0,0,0,0,2022-04-06,3.5,-3.2,9.4,0.0,0.0,314.0,32.0,,1019.5,
UA,4/6/2022,1185,N844UA,ORD,21:59,21:35,113,99,-24,21:31,4,0,0,0,0,0,2022-04-06,10.7,6.1,13.3,19.3,0.0,228.0,24.8,,999.2,
UA,4/6/2022,2027,N894UA,IAD,23:37,1:00,70,63,83,0:52,8,83,0,0,0,0,2022-04-06,12.4,10.0,16.7,7.9,0.0,32.0,14.4,,1006.1,
UA,4/7/2019,607,N17719,ORD,21:02,22:27,110,176,85,22:22,5,0,19,66,0,0,2019-04-07,13.5,10.6,19.4,9.9,0.0,181.0,13.3,,1011.1,
UA,4/7/2020,1453,N39728,ORD,20:48,20:41,108,95,-7,20:38,3,0,0,0,0,0,2020-04-07,17.1,10.6,26.7,1.0,0.0,262.0,12.6,,1006.2,
UA,4/7/2022,1041,N877UA,DEN,15:06,16:10,198,205,64,16:05,5,47,0,7,0,10,2022-04-07,4.1,-2.7,11.7,0.0,0.0,355.0,28.8,,1026.0,
UA,4/7/2022,1185,N872UA,ORD,21:59,21:54,113,105,-5,21:49,5,0,0,0,0,0,2022-04-07,6.1,3.3,6.7,1.5,0.0,236.0,23.0,,1000.3,
UA,4/7/2022,2027,N829UA,IAD,23:37,23:18,70,57,-19,23:13,5,0,0,0,0,0,2022-04-07,11.3,8.3,12.2,9.4,0.0,36.0,12.6,,1004.8,
UA,4/8/2019,607,N16732,ORD,21:02,20:53,110,106,-9,20:48,5,0,0,0,0,0,2019-04-08,16.2,11.1,22.8,0.0,0.0,261.0,13.7,,1009.7,
UA,4/8/2020,1453,N75436,ORD,20:48,20:29,108,100,-19,20:25,4,0,0,0,0,0,2020-04-08,15.9,8.9,23.3,5.6,0.0,50.0,13.0,,1006.0,
UA,4/8/2022,1041,N837UA,DEN,15:06,15:05,198,202,-1,15:01,4,0,0,0,0,0,2022-04-08,6.7,-7.1,19.4,0.0,0.0,247.0,12.2,,1020.9,
UA,4/8/2022,1185,N832UA,ORD,21:59,21:51,113,104,-8,21:47,4,0,0,0,0,0,2022-04-08,3.7,0.6,5.0,8.1,0.0,309.0,13.7,,1004.3,
UA,4/8/2022,2027,N848UA,IAD,23:37,23:37,70,62,0,23:31,6,0,0,0,0,0,2022-04-08,10.8,3.3,17.2,1.3,0.0,241.0,13.3,,1004.9,
UA,4/9/2019,607,N432UA,ORD,21:02,20:45,110,100,-17,20:39,6,0,0,0,0,0,2019-04-09,15.4,3.9,18.9,0.0,0.0,307.0,19.1,,1010.7,
UA,4/9/2020,1453,N69826,ORD,20:48,20:27,108,99,-21,20:22,5,0,0,0,0,0,2020-04-09,7.9,2.2,10.0,0.0,0.0,293.0,28.8,,1008.1,
UA,4/9/2022,1041,N424UA,DEN,15:11,15:08,202,200,-3,15:03,5,0,0,0,0,0,2022-04-09,14.8,6.7,24.4,0.0,0.0,189.0,22.3,,1001.7,
UA,4/9/2022,1185,N817UA,ORD,20:58,20:51,113,104,-7,20:46,5,0,0,0,0,0,2022-04-09,3.8,0.0,12.2,0.0,0.0,325.0,9.4,,1010.4,
UA,4/9/2022,2027,N898UA,IAD,23:37,23:51,70,62,14,23:45,6,0,0,0,0,0,2022-04-09,9.1,4.4,12.2,1.5,0.0,293.0,12.6,,1006.2,
